date,user,type,ioc,tags,context
2026-07-18,threatfox,URL,https://stek-moldova.com/cload,"unknown, url",n/a
2026-07-18,threatfox,URL,https://stek-moldova.com/tracker.js,"unknown, url",n/a
2026-07-18,threatfox,URL,https://pressurewashingsacramento.net/,"win.vidar, url",n/a
2026-07-18,threatfox,URL,https://targe.in/,"win.vidar, url",n/a
2026-07-18,threatfox,URL,https://oosterhout.click/api/v1/session,"js.kongtuke, url",n/a
2026-07-18,threatfox,URL,https://oosterhout.click/api/v1/verify,"js.kongtuke, url",n/a
2026-07-18,threatfox,URL,https://oosterhout.click/api/v1/status,"js.kongtuke, url",n/a
2026-07-18,threatfox,URL,https://2hbau.com/,"unknown, url",n/a
2026-07-18,threatfox,URL,https://store.julias.makeup/img_094957.png,"win.dcrat, url",n/a
2026-07-18,threatfox,URL,https://www.pressurewashingsacramento.net/,"unknown, url",n/a
2026-07-18,threatfox,URL,https://jenniferhagen.ch/,"unknown, url",n/a
2026-07-18,threatfox,URL,http://91.92.42.213/phantom.sh,"unknown, url",n/a
2026-07-18,threatfox,URL,https://babelo.pro/,"unknown, url",n/a
2026-07-18,"threatfox,tweetfeed",URL,https://windows-update-local.rest,"win.stealc, url",n/a
2026-07-19,threatfox,URL,http://keutbdump3.temp.swtest.ru/pipePhpjsPacketLongpoll.php,"win.dcrat, url",n/a
2026-07-19,threatfox,URL,https://kayhector.com/,"win.vidar, url",n/a
2026-07-19,threatfox,URL,http://185.132.133.140,"unknown, url",n/a
2026-07-19,threatfox,URL,https://alababababa.cloud/cVGvQio6.txt,"unknown, url",n/a
2026-07-19,threatfox,URL,https://productionai.shop/recaptcha-verify,"unknown, url",n/a
2026-07-19,threatfox,URL,http://95.164.53.115:5506/do.vbs,"unknown, url",n/a
2026-07-19,threatfox,URL,http://95.164.53.214:5554/d.bat,"unknown, url",n/a
2026-07-19,threatfox,URL,https://natural-health-news.com/Verify.msi?I,"unknown, url",n/a
2026-07-19,threatfox,URL,http://93.152.224.29/VMvDWLT7AqpC45hhHf,"unknown, url",n/a
2026-07-19,threatfox,URL,https://gerenland.click/flask/whales.msi,"unknown, url",n/a
2026-07-19,threatfox,URL,http://178.17.59.195:5506/ll.vbs,"unknown, url",n/a
2026-07-19,threatfox,URL,https://gerenland.click/api/stale.msi,"unknown, url",n/a
2026-07-19,threatfox,URL,http://103.83.87.122/telnet.sh,"elf.mirai, url",n/a
2026-07-19,threatfox,URL,http://103.83.87.122/iran.x86_64,"elf.mirai, url",n/a
2026-07-19,threatfox,URL,http://103.83.87.122/iran.aarch64,"elf.mirai, url",n/a
2026-07-19,threatfox,URL,http://103.83.87.122/iran.m68k,"elf.mirai, url",n/a
2026-07-19,threatfox,URL,http://103.83.87.122/iran.mips,"elf.mirai, url",n/a
2026-07-19,threatfox,URL,http://103.83.87.122/iran.mipsel,"elf.mirai, url",n/a
2026-07-19,threatfox,URL,http://103.83.87.122/iran.powerpc,"elf.mirai, url",n/a
2026-07-19,threatfox,URL,http://103.83.87.122/iran.sparc,"elf.mirai, url",n/a
2026-07-19,threatfox,URL,http://103.83.87.122/iran.sh4,"elf.mirai, url",n/a
2026-07-19,threatfox,URL,http://103.83.87.122/iran.arc,"elf.mirai, url",n/a
2026-07-19,threatfox,URL,http://103.83.87.122/iran.i486,"elf.mirai, url",n/a
2026-07-19,threatfox,URL,http://103.83.87.122/iran.armv4l,"elf.mirai, url",n/a
2026-07-19,threatfox,URL,http://103.83.87.122/iran.armv5l,"elf.mirai, url",n/a
2026-07-19,threatfox,URL,http://103.83.87.122/iran.armv6l,"elf.mirai, url",n/a
2026-07-19,threatfox,URL,http://103.83.87.122/iran.armv7l,"elf.mirai, url",n/a
2026-07-19,threatfox,URL,https://flavaradioandtv.com/,"unknown, url",n/a
2026-07-19,threatfox,URL,https://ws.upgifter.pro/c,"unknown, url",n/a
2026-07-19,threatfox,URL,https://penguinpublishers.org/files/audio/meowingcybercat.mp3,"unknown, url",n/a
2026-07-19,threatfox,URL,https://pizzabyte.com.au/smartdetection/deviceverification/CF/path/captcha,"unknown, url",n/a
2026-07-19,threatfox,URL,https://configservermu.net/cloudflare/challenge/iamhumanverification/ID537272815/,"unknown, url",n/a
2026-07-19,threatfox,URL,https://seo-conference.by/wp-themes/Cloudflare/Verification/UserID6389452515832/,"unknown, url",n/a
2026-07-19,threatfox,URL,https://afsd.net/,"win.vidar, url",n/a
2026-07-19,threatfox,URL,https://markol.pro/,"unknown, url",n/a
2026-07-19,threatfox,URL,https://rgb.arizonafamilylawfirm.com/,"win.vidar, url",n/a
2026-07-19,threatfox,URL,https://fsc.arizonafamilylawfirm.com/,"win.vidar, url",n/a
2026-07-19,threatfox,URL,https://htk.arizonafamilylawfirm.com/,"win.vidar, url",n/a
2026-07-19,threatfox,URL,https://qrt.arizonafamilylawfirm.com/,"win.vidar, url",n/a
2026-07-19,threatfox,URL,https://amazon-ny-gifts.com/shellsajshdasd/ftpaksjdkasdjkxnckzxn/ywOVkkem.txt,"unknown, url",n/a
2026-07-19,threatfox,URL,http://193.148.56.98/WQUKDbdzO8yY5asDU6,"unknown, url",n/a
2026-07-19,threatfox,URL,https://recaptcha.boit.cloud/recaptcha-verify,"unknown, url",n/a
2026-07-19,threatfox,URL,https://qar.arizonafamilylawfirm.com/,"win.vidar, url",n/a
2026-07-19,threatfox,URL,https://laplateforme93-rh.fr/,"win.vidar, url",n/a
2026-07-19,threatfox,URL,https://thebusinesswebclub.com/,"win.vidar, url",n/a
2026-07-19,threatfox,URL,https://195.201.63.48/,"win.vidar, url",n/a
2026-07-19,threatfox,URL,https://frolen.life/def.ps1,"unknown, url",n/a
2026-07-19,threatfox,URL,https://telegram.me/f4g7ha,"win.vidar, url",n/a
2026-07-19,threatfox,URL,http://telco.snovabits.com/,"js.iclickfix, url",n/a
2026-07-19,threatfox,URL,https://stac.com.vn/,"unknown, url",n/a
2026-07-20,threatfox,URL,http://192.162.199.186/aB7xTy2N/mAjOR.php,"win.amadey, url",n/a
2026-07-20,threatfox,URL,http://196.251.107.186/qK3mRv9L/pLdWr.php,"win.amadey, url",n/a
2026-07-20,threatfox,URL,https://rolems.com/,"unknown, url",n/a
2026-07-20,threatfox,URL,https://www.nr-7releases.com/,"unknown, url",n/a
2026-07-20,threatfox,URL,https://rumahlift.com/,"unknown, url",n/a
2026-07-20,threatfox,URL,https://moroneyaccountants.ie/,"unknown, url",n/a
2026-07-20,threatfox,URL,https://yourhomeguide.co.uk/,"unknown, url",n/a
2026-07-20,threatfox,URL,https://mazradioaurora.com/,"unknown, url",n/a
2026-07-20,threatfox,URL,https://lucianasalomao.com.br/,"unknown, url",n/a
2026-07-20,threatfox,URL,https://guiasantosdumont.com.br/,"unknown, url",n/a
2026-07-20,threatfox,URL,https://instantfixservices.com/,"unknown, url",n/a
2026-07-20,threatfox,URL,https://mobilitate.primariapetrosani.ro/,"unknown, url",n/a
2026-07-20,threatfox,URL,https://toufafashion.com/,"unknown, url",n/a
2026-07-20,threatfox,URL,https://www.casadesignsrl.it/,"unknown, url",n/a
2026-07-20,threatfox,URL,https://dailyinterior.co.uk/,"unknown, url",n/a
2026-07-20,threatfox,URL,https://euregio-camper.de/,"unknown, url",n/a
2026-07-20,threatfox,URL,https://daoyiyuan.cn/,"unknown, url",n/a
2026-07-20,threatfox,URL,https://178.105.212.106/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://37.27.235.227/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://65.108.197.198/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://188.40.215.132/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://62.60.156.152/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://62.60.156.105/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://167.233.225.221/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://62.60.156.9/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://144.76.97.182/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://62.60.148.253/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://37.27.227.56/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://167.233.223.34/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://178.105.203.113/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://62.60.156.150/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://195.201.33.212/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://168.119.108.231/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://46.4.77.212/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://h1r.brslot.net/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://sei.brslot.net/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://okx.brslot.net/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://46.224.109.175/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://okx.loloxsm188.top/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://ylp.brslot.net/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://mgg.brslot.net/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://wvg.brslot.net/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://fwb.brslot.net/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://mgg.loloxsm188.top/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://wvg.loloxsm188.top/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://fwb.loloxsm188.top/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://h1r.loloxsm188.top/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://sei.loloxsm188.top/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://t.me/np33yk,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://steamcommunity.com/profiles/76561198671804195,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://ylp.loloxsm188.top/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://kmd.brslot.net/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://kmd.loloxsm188.top/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://hastehair.com/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://graduadosocialcordoba.com/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://pressao.sinprodf.org.br/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://academyda.co/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://carmag.nl/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://viv.brslot.net/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://viv.loloxsm188.top/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://solaric.com.ph/,"unknown, url",n/a
2026-07-20,threatfox,URL,https://bechisalbinoantenne.it/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://adminbyrequest.agilemtech.ae/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://nenodescolado.com.br/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://dif.loloxsm188.top/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://aurorapavilion.top/acl/trace-serializer,"js.smartapesg, url",n/a
2026-07-20,threatfox,URL,https://aurorapavilion.top/acl/principal-core.js,"js.smartapesg, url",n/a
2026-07-20,threatfox,URL,https://blocuriizolatetermic.primariapetrosani.ro/,"unknown, url",n/a
2026-07-20,threatfox,URL,https://meduurst.space/api/v1/session,"js.kongtuke, url",n/a
2026-07-20,threatfox,URL,https://meduurst.space/api/v1/verify,"js.kongtuke, url",n/a
2026-07-20,threatfox,URL,https://dif.brslot.net/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://meduurst.space/api/v1/status,"js.kongtuke, url",n/a
2026-07-20,threatfox,URL,https://nodemetrics9095.com/update/package,"js.kongtuke, url",n/a
2026-07-20,threatfox,URL,https://aurorapavilion.top/acl/principal-payload.js,"js.smartapesg, url",n/a
2026-07-20,threatfox,URL,http://giftorcharden.comxa.com/Panel/gate.php,"win.pony, url",n/a
2026-07-20,threatfox,URL,https://foh.aww88.net/,"win.vidar, url",n/a
2026-07-20,threatfox,URL,https://foh.luckyturbo88.top/,"win.vidar, url",n/a
2026-07-21,threatfox,URL,https://31.76.252.47/v1/telemetry/config,"unknown, url",n/a
2026-07-21,threatfox,URL,https://www.studiotecnicoareanova.it/,"unknown, url",n/a
2026-07-21,threatfox,URL,http://162.33.178.68/msedge.txt,"unknown, url",n/a
2026-07-21,threatfox,URL,https://www.fluorite.eu/,"unknown, url",n/a
2026-07-21,threatfox,URL,http://193.149.187.77/,"unknown, url",n/a
2026-07-21,threatfox,URL,https://theprosperinghouse.com/,"unknown, url",n/a
2026-07-21,threatfox,URL,https://theholecompany.net/,"unknown, url",n/a
2026-07-21,threatfox,URL,https://ets.aww88.net/,"win.vidar, url",n/a
2026-07-21,threatfox,URL,http://196.251.107.186/api.php,"unknown, url",n/a
2026-07-21,threatfox,URL,https://ets.luckyturbo88.top/,"win.vidar, url",n/a
2026-07-21,threatfox,URL,https://markdl.pro/,"unknown, url",n/a
2026-07-21,threatfox,URL,https://cldaa.org/,"win.vidar, url",n/a
2026-07-21,threatfox,URL,https://datarecoverycenterbd.com/,"win.vidar, url",n/a
2026-07-21,threatfox,URL,https://pub-7ac99e69d5af40ffa345a3f731c1b833.r2.dev/tz.js,"unknown, url",n/a
2026-07-21,threatfox,URL,http://fimmora.surf:6504,"win.remus, url",n/a
2026-07-21,threatfox,URL,https://omnia360.de/reCAPTCHA.hta,"js.clearfake, url",n/a
2026-07-21,threatfox,URL,https://www.diction.ch/wp-content/uploads/2026/07/ScreenConnect.ClientSetup.msi,"js.clearfake, url",n/a
2026-07-21,threatfox,URL,https://hur.luckyturbo88.top/,"win.vidar, url",n/a
2026-07-21,threatfox,URL,https://hur.aww88.net/,"win.vidar, url",n/a
2026-07-21,threatfox,URL,http://185.132.133.127,"unknown, url",n/a
2026-07-21,threatfox,URL,https://goc.majusm188.top/,"win.vidar, url",n/a
2026-07-21,threatfox,URL,https://ahtimes.com/,"unknown, url",n/a
2026-07-21,threatfox,URL,https://mark-hatch.co.uk/,"unknown, url",n/a
2026-07-21,threatfox,URL,https://octopoda.gmbh/,"unknown, url",n/a
2026-07-21,threatfox,URL,https://alkahan.com/,"unknown, url",n/a
2026-07-21,threatfox,URL,https://planet-grid.com/,"unknown, url",n/a
2026-07-21,threatfox,URL,https://goc.77zeus.com/,"win.vidar, url",n/a
2026-07-21,threatfox,URL,https://goc.aww88.net/,"win.vidar, url",n/a
2026-07-21,threatfox,URL,https://goc.luckyturbo88.top/,"win.vidar, url",n/a
2026-07-21,threatfox,URL,http://aidrmvo.cn/getinstall64,"win.valley_rat, url",n/a
2026-07-21,threatfox,URL,http://cy614451.tw1.ru/L1nc0In.php,"win.dcrat, url",n/a
2026-07-22,threatfox,URL,https://stt.majusm188.top/,"win.vidar, url",n/a
2026-07-22,threatfox,URL,https://stt.77zeus.com/,"win.vidar, url",n/a
2026-07-22,threatfox,URL,https://45.83.180.74,"win.vidar, url",n/a
2026-07-22,threatfox,URL,https://zaciszewbobrzy.pl/,"unknown, url",n/a
2026-07-22,threatfox,URL,https://nebulaloom.top/oauth/reset-dom.js,"js.smartapesg, url",n/a
2026-07-22,threatfox,URL,https://nebulaloom.top/oauth/auth-server,"js.smartapesg, url",n/a
2026-07-22,threatfox,URL,https://nebulaloom.top/oauth/gateway-html.js,"js.smartapesg, url",n/a
2026-07-22,threatfox,URL,https://khaasbaatindia.com/,"unknown, url",n/a
2026-07-22,threatfox,URL,http://93.152.223.30:5000/api/stealer/report,"unknown_stealer, url",n/a
2026-07-22,threatfox,URL,https://sorrelalmanac.top/alias/legacy-dom,"js.smartapesg, url",n/a
2026-07-22,threatfox,URL,https://sorrelalmanac.top/alias/acl-component.js,"js.smartapesg, url",n/a
2026-07-22,threatfox,URL,http://vriclactrina.cz/index.php,"win.smokeloader, url",n/a
2026-07-22,threatfox,URL,https://filpack.fr/,"unknown_loader, url",n/a
2026-07-22,threatfox,URL,https://the-sun.com.au/,"win.vidar, url",n/a
2026-07-22,threatfox,URL,https://bsw.majusm188.top/,"win.vidar, url",n/a
2026-07-22,threatfox,URL,https://bsw.77zeus.com/,"win.vidar, url",n/a
2026-07-22,threatfox,URL,https://theglobeandmail.com.au/,"win.vidar, url",n/a
2026-07-22,threatfox,URL,https://thequint.com.au/,"win.vidar, url",n/a
2026-07-22,threatfox,URL,https://monterro.click/api/v1/session,"js.kongtuke, url",n/a
2026-07-22,threatfox,URL,https://monterro.click/api/v1/verify,"js.kongtuke, url",n/a
2026-07-22,threatfox,URL,https://goncllves.click/api/v1/session,"js.kongtuke, url",n/a
2026-07-22,threatfox,URL,https://goncllves.click/api/v1/verify,"js.kongtuke, url",n/a
2026-07-22,threatfox,URL,http://196.251.107.186/acovp/post.php,"win.svcstealer, url",n/a
2026-07-22,threatfox,URL,http://196.251.107.163/bioxp/post.php,"win.svcstealer, url",n/a
2026-07-22,threatfox,URL,http://192.162.199.186/usovp/post.php,"win.svcstealer, url",n/a
2026-07-22,threatfox,URL,https://monterro.click/api/v1/status,"js.kongtuke, url",n/a
2026-07-22,threatfox,URL,https://tommy-nn.lol/f,"js.kongtuke, url",n/a
2026-07-22,threatfox,URL,https://isctmasjid.org/analytics.google.com,"js.smartapesg, url",n/a
2026-07-22,threatfox,URL,https://cometparapet.top/alias/metrics-render.js,"js.smartapesg, url",n/a
2026-07-22,threatfox,URL,https://cometparapet.top/alias/legacy-dom,"js.smartapesg, url",n/a
2026-07-22,threatfox,URL,https://cometparapet.top/alias/acl-component.js,"js.smartapesg, url",n/a
2026-07-22,threatfox,URL,https://almavidahorseranch.com/,"win.vidar, url",n/a
2026-07-22,threatfox,URL,https://gte.77zeus.com/,"win.vidar, url",n/a
2026-07-22,threatfox,URL,https://gte.majusm188.top/,"win.vidar, url",n/a
2026-07-22,threatfox,URL,https://tir.majusm188.top/,"win.vidar, url",n/a
2026-07-22,threatfox,URL,https://tir.77zeus.com/,"win.vidar, url",n/a
2026-07-23,threatfox,URL,https://ssf.77zeus.com/,"win.vidar, url",n/a
2026-07-23,threatfox,URL,https://ssf.majusm188.top/,"win.vidar, url",n/a
2026-07-23,threatfox,URL,https://www.recapcha.space/,"unknown, url",n/a
2026-07-23,threatfox,URL,https://www.recapcha.store/,"unknown, url",n/a
2026-07-23,threatfox,URL,https://djmaurinho.com.br/,"unknown, url",n/a
2026-07-23,threatfox,URL,https://www.duquai.com/,"unknown, url",n/a
2026-07-23,threatfox,URL,https://designsbymeinc.com/,"unknown, url",n/a
2026-07-23,threatfox,URL,https://finishedimage.co.za/,"unknown, url",n/a
2026-07-23,threatfox,URL,https://bringlearngrow.com/,"unknown, url",n/a
2026-07-23,threatfox,URL,https://dailycode.dev/,"unknown, url",n/a
2026-07-23,threatfox,URL,https://clubcanin-loctudy.fr/,"unknown, url",n/a
2026-07-23,threatfox,URL,https://cursohenfil.com.br/,"unknown, url",n/a
2026-07-23,threatfox,URL,https://denvercasado.com/,"unknown, url",n/a
2026-07-23,threatfox,URL,https://design77.org/,"unknown, url",n/a
2026-07-23,threatfox,URL,https://ashtagmarketing.co.za/,"unknown, url",n/a
2026-07-23,threatfox,URL,https://adj-tech.mx/,"unknown, url",n/a
2026-07-23,threatfox,URL,https://angular-engenharia.com.br/,"unknown, url",n/a
2026-07-23,threatfox,URL,https://marianabertelli.com/,"unknown, url",n/a
2026-07-23,threatfox,URL,https://mateuszchwalisz.pl/,"unknown, url",n/a
